pauta,url,voto
REQ  Nº 1235/2021 - URGÊNCIA PARA APRECIAÇÃO DO PROJETO DE LEI Nº 2.522/2015,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1235&Ano=2021,Sim
REQ  Nº 1929/2019 - URGÊNCIA PARA APRECIAÇÃO DO PROJETO DE LEI Nº 984/2019,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1929&Ano=2019,Sim
PL   Nº 1343/2021 - SUBSTITUTO OFERECIDO PELA RELATORA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=1343&Ano=2021,Sim
PL 4372/2020-Destaque 2,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2261121,Não
PLP 135/2020 - Substitutivo oferecido ao Projeto de Lei Complementar nº 135/2020,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2262099,---
PLP 137/2020 - Substitutivo oferecido ao Projeto de Lei Complementar nº 137/2020,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2253778,---
PL   Nº 1208/2021 - SUBEMENDA SUBSTITUTA OFERECIDA PELA RELATORA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=1208&Ano=2021,Sim
PL   Nº 1208/2021 - DTQ 7 - PT - EMENDA PLENÁRIO Nº 13,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=1208&Ano=2021,Não
REQ  Nº 1294/2021 - URGÊNCIA PARA APRECIAÇÃO DO PROJETO DE LEI 10887/2018,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1294&Ano=2021,Sim
"PLP 137/2020 - Emd Plen Rejeit -  Votação das Emendas de Plenário com parecer pela rejeição, ressalvados os destaques",https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2253778,---
MPV  Nº 1030/2021 - PARECER DA C.M. P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1030&Ano=2021,Sim
REQ  Nº 912/2021 - URGÊNCIA PARA APRECIAÇÃO DO PROJETO DE LEI Nº 1.613/2021,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=912&Ano=2021,Sim
REQ  Nº 971/2021 - URGÊNCIA PARA APRECIAÇÃO DO PROJETO DE LEI Nº 1.605/2019,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=971&Ano=2021,Sim
PLP 137/2020 - Destaque 8,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2253778,Não
PLP 137/2020 - Destaque 14,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2253778,Sim
REQ  Nº 1305/2021 - URGÊNCIA PARA APRECIAÇÃO DO PROJETO DE LEI Nº 4.012/2020,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1305&Ano=2021,---
PL   Nº 10887/2018 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=10887&Ano=2018,---
PL   Nº 10887/2018 - DTQ 7 - PODE - PREFERÊNCIA PARA VOTAÇÃO DO TEXTO ORIGINAL DO PL Nº 10.887/18,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=10887&Ano=2018,Não
PLP 137/2020 - Destaque 6,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2253778,Sim
PLP 137/2020 - Destaque 11,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2253778,Não
PLP 137/2020 - Destaque 1,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2253778,Sim
PL   Nº 10887/2018 - SUBEMENDA SUBSTITUTIVA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=10887&Ano=2018,Sim
PL   Nº 10887/2018 - DTQ 3 - PSB - EMENDA DE PLENÁRIO Nº 2,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=10887&Ano=2018,---
"PL   Nº 10887/2018 - DTQ. 8 - PSOL - § 4º DO ART. 11 DA LEI Nº 8429/1992, COM VISTAS A SUA SUPRESSÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=10887&Ano=2018,Sim
PLP 137/2020 - Destaque 4,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2253778,Sim
PLP 137/2020 - Destaque 5,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2253778,---
PLP 137/2020 - Destaque 9,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2253778,---
PL   Nº 10887/2018 - DTQ 2 - NOVO - § 9º DO ART. 12 DA LEI Nº 8.429/92,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=10887&Ano=2018,Sim
"PL   Nº 10887/2018 - DTQ 6 - PSL - EXP. ""SENDO-LHE VEDADO MODIFICAR O FATO PRINCIPAL E A  ...""",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=10887&Ano=2018,Sim
REQ  Nº 1318/2021 - URGÊNCIA PARA APRECIAÇÃO DO PROJETO DE LEI Nº 4.909/2020,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1318&Ano=2021,Sim
PLP 137/2020 - Destaque 10,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2253778,---
PLP 137/2020 - Destaque 13,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2253778,---
MPV 1003/2020 - DTQ11,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2263410,Não
MPV 1003/2020 - DTQ 1,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2263410,---
REQ  Nº 1323/2021 - URGÊNCIA PARA APRECIAÇÃO DO PROJETO DE LEI Nº 3.877/2020,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1323&Ano=2021,Sim
MPV  Nº 1031/2021 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1031&Ano=2021,Não
MPV  Nº 1031/2021 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1031&Ano=2021,---
MPV  Nº 1031/2021 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAMINHAMENTO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1031&Ano=2021,Sim
MPV 1003/2020 - DTQ19,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2263410,Não
REQ 1681/2020 - Requerimento de Urgência (Art. 155 do RICD) nº 1681/2020,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2256246,---
PL 5028/2019 - Req Ret Pauta - Requerimento para Retirada de Pauta ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=946475,---
MPV  Nº 1031/2021 - EMENDAS DO SENADO FEDERAL COM PARECER PELA APROVAÇÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1031&Ano=2021,Sim
MPV  Nº 1031/2021 - EMENDAS DO SENADO FEDERAL COM PARECER PELA REJEIÇÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1031&Ano=2021,Não
PL 5028/2019 - Req Ad Vot 2 Sessões - Requerimento para Adiamento de Votação por 2 Sessões,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=946475,---
PL 5028/2019 - Req Vot  Art por Art - Requerimento para Votação Artigo por Artigo ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=946475,---
PL 5028/2019 - Substitutivo do Senado Federal oferecido ao Projeto de Lei nº 5028/2019,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=946475,---
MPV  Nº 1031/2021 - DTQ 2 - PT - EMENDA DO SENADO FEDERAL Nº 1,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1031&Ano=2021,---
MPV  Nº 1031/2021 - DTQ. 18 - PCdoB - §6º DO ART. 1º DA EMENDA DO SENADO FEDERAL Nº 1,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1031&Ano=2021,Sim
MPV  Nº 1031/2021 - DTQ. 7 - NOVO - EMENDA DO SENADO FEDERAL N. 2,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1031&Ano=2021,Sim
MPV  Nº 1031/2021 - DTQ. 5 - PT - EMENDA DO SENADO FEDERAL N. 8,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1031&Ano=2021,Não
PL 5028/2019 - Destaque 1,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=946475,---
PL 7658/2014 - Req Ret Pauta - Requerimento para Retirada de Pauta ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=618055,---
PL 7658/2014 - Req Vot  Art por Art - Requerimento para Votação Artigo por Artigo ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=618055,---
PL 485/2019 - Req Ret Pauta - Requerimento para Retirada de Pauta ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2191205,---
MPV  Nº 1031/2021 - DTQ. 6 - PSOL - EMENDA DO SENADO FEDERAL N. 15,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1031&Ano=2021,---
MPV  Nº 1031/2021 - DTQ. 16 - PT - EMENDA DO SENADO FEDERAL N. 28,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1031&Ano=2021,---
PL   Nº 4384/2020 - DTQ 1: PSOL: PREFERÊNCIA PARA O TEXTO ORIGINAL,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=4384&Ano=2020,Não
PL 485/2019 - Req Ad Disc 2 Sessões - Requerimento para Adiamento de Discussão por 2 Sessões ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2191205,---
PL 485/2019 - Destaque nº 05,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2191205,Não
PL 485/2019 - Destaque 03,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2191205,Sim
PL   Nº 3877/2020 - PROJETO DE LEI,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=3877&Ano=2020,Sim
REQ  Nº 1345/2021 - URGÊNCIA PARA APRECIAÇÃO DO PROJETO DE LEI 2213/21,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1345&Ano=2021,Sim
REQ  Nº 1307/2021 - URGÊNCIA PARA APRECIAÇÃO DO PROJETO DE LEI COMPLEMENTAR 9/2021,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1307&Ano=2021,Sim
REQ  Nº 1354/2021 - URGÊNCIA PARA APRECIAÇÃO DO PROJETO DE LEI 12/21,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1354&Ano=2021,Sim
PL 5191/2020 - Req Ret Pauta - Requerimento para Retirada de Pauta ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2265295,---
PL 5191/2020 - Req Vot  Art por Art - Requerimento para Votação Artigo por Artigo ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2265295,---
PL 5191/2020 - Destaque 3,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2265295,Não
MPV  Nº 1033/2021 - MEDIDA PROVISÓRIA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1033&Ano=2021,Não
MPV  Nº 1034/2021 - EMENDAS COM PARECER PELA REJEIÇÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1034&Ano=2021,Não
MPV  Nº 1034/2021 - DTQ 3 - PT - EMENDA DO SENADO FEDERAL Nº 1,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1034&Ano=2021,---
PL 5191/2020 - Destaque 1,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2265295,Sim
REQ 1401/2020 - Requerimento de Urgência (Art. 155 do RICD) nº 1401/2020,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2254441,Sim
REQ 2793/2020 - Requerimento de Urgência (Art. 155 do RICD) nº 2793/2020,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2265599,Não
PL 5387/2019 - Req Ret Pauta - Requerimento para Retirada de Pauta ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2224067,Não
MPV  Nº 1034/2021 - DTQ 2 - PT - EMENDA DO SENADO FEDERAL Nº 2,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1034&Ano=2021,Não
MPV  Nº 1034/2021 - DTQ 1 - PT - EMENDA DO SENADO FEDERAL Nº 3,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1034&Ano=2021,Não
"MPV  Nº 1040/2021 - DTQ 21 - DEM- EMENDA DE PLENÁRIO N. 21 (ART. 161, II)",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1040&Ano=2021,Não
PL 5387/2019 - Req Vot  Art por Ar,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2224067,---
REQ 2983/2020 - Requerimento de Urgência (Art. 155 do RICD) nº 2983/2020,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2267660,Sim
MPV 1010/2020 - Req Vot  Art por Art - Requerimento para Votação Artigo por Artigo ,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2265603,---
PLP  Nº 9/2021 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PLP&Numero=9&Ano=2021,Não
PLP  Nº 9/2021 - SUBEMENDA SUBSTITUTIVA OFERECIDA PELO RELATOR,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PLP&Numero=9&Ano=2021,Sim
PL   Nº 10920/2018 - SUBEMENDA SUBSTITUTIVA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=10920&Ano=2018,Sim
"PL   Nº 10920/2018 - DTQ. 5 - PSOL - ART. 32, DA LEI 9279/96, CONF. REDAÇÃO...",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=10920&Ano=2018,---
PL   Nº 10920/2018 - DTQ. 3 - PT - EMENDA DE PLENÁRIO Nº 2,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=10920&Ano=2018,---
"PL   Nº 10920/2018 - DTQ. 1 - PT - PARÁGRAFO ÚNICO DO ART. 35, DA LEI 9279/96...",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=10920&Ano=2018,---
PL   Nº 10920/2018 - DTQ. 2 - PT - ART. 3º DA SUBEMENDA SUBSTITUTIVA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=10920&Ano=2018,Sim
MSC  Nº 369/2019 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MSC&Numero=369&Ano=2019,Não
MSC  Nº 369/2019 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR 1 SESSÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MSC&Numero=369&Ano=2019,Não
MSC  Nº 369/2019 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MSC&Numero=369&Ano=2019,Não
MSC  Nº 369/2019 - PROJETO DE DECRETO LEGISLATIVO Nº 288/2021,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MSC&Numero=369&Ano=2019,---
PLP  Nº 191/2015 - SUBEMENDA SUSTITUTIVA OFERECIDA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PLP&Numero=191&Ano=2015,Sim
PL   Nº 8420/2017 - SUBSTITUTIVO OFERECIDO PELO RELATOR,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=8420&Ano=2017,---
PL   Nº 226/2019 - SUBSTITUTIVO OFERECIDO PELO RELATOR,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=226&Ano=2019,Sim
PL   Nº 4710/2020 - PROJETO DE LEI,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=4710&Ano=2020,---
PL   Nº 4710/2020 - EMENDA DE PLENÁRIO Nº 1,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=4710&Ano=2020,Não
PL   Nº 6330/2019 - PROJETO DE LEI,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=6330&Ano=2019,Sim
REQ  Nº 1150/2021 - URGÊNCIA PARA APRECIAÇÃO DO PROJETO DE LEI 21/2020,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1150&Ano=2021,Sim
REQ  Nº 1436/2021 - URGÊNCIA PARA APRECIAÇÃO DO PROJETO DE LEI 2336/2021,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1436&Ano=2021,Sim
REQ  Nº 1398/2021 - URGÊNCIA PARA APRECIAÇÃO DO PROJETO DE LEI 2112/2021,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1398&Ano=2021,Sim
REQ  Nº 558/2021 - URGÊNCIA PARA APRECIAÇÃO DO PROJETO DE RESOLUÇÃO 9/2021,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=558&Ano=2021,Sim
PL   Nº 12/2021 - SUBSTITUTIVO OFERECIDO PELO RELATOR,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=12&Ano=2021,Sim
PL   Nº 12/2021 - DTQ 3: PT: EMENDA DE PLENÁRIO Nº 2,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=12&Ano=2021,Não
REQ  Nº 1404/2021 - URGÊNCIA PARA APRECIAÇÃO DO PROJETO DE LEI 1674/2021,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1404&Ano=2021,Sim
PL   Nº 2646/2020 - SUBSTITUTIVO OFERECIDO PELO RELATOR,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2646&Ano=2020,Sim
PEC  Nº 397/2017 - PROPOSTA DE EMENDA À CONSTITUIÇÃO - PRIMEIRO TURNO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PEC&Numero=397&Ano=2017,Sim
REQ  Nº 1475/2021 - QUEBRA DE INTERSTÍCIO PARA A PEC 397/2017,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1475&Ano=2021,Sim
PEC  Nº 397/2017 - PROPOSTA DE EMENDA À CONSTITUIÇÃO - SEGUNDO TURNO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PEC&Numero=397&Ano=2017,Sim
PDL  Nº 292/2021 - PROJETO DE DECRETO LEGISLATIVO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PDL&Numero=292&Ano=2021,Sim
REQ  Nº 3153/2019 - URGÊNCIA PARA APRECIAÇÃO DO PROJETO DE DECRETO LEGISLATIVO 956/2018,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=3153&Ano=2019,---
PDC  Nº 956/2018 - PROJETO DE DECRETO LEGISLATIVO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PDC&Numero=956&Ano=2018,Sim
PL   Nº 1933/2019 - PROJETO DE LEI,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=1933&Ano=2019,Sim
REQ  Nº 1200/2020 - URGÊNCIA PARA APRECIAÇÃO DO PROJETO DE LEI 2633/2020,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1200&Ano=2020,Sim
PL   Nº 4909/2020 - PROJETO DE LEI,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=4909&Ano=2020,Sim
REQ  Nº 159/2021 - URGÊNCIA PARA APRECIAÇÃO DO PROJETO DE LEI 5213/2020,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=159&Ano=2021,Sim
PL   Nº 2336/2021 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2336&Ano=2021,---
PL   Nº 2336/2021 - SUBSTITUTIVO OFERECIDO PELO RELATOR,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2336&Ano=2021,Sim
PL   Nº 2336/2021 - DTQ. 1 - NOVO - ART. 1º DO SUBSTITUTIVO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2336&Ano=2021,---
PL   Nº 2336/2021 - DTQ. 2 - PCdoB - EMENDA DE PLENÁRIO Nº 8,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2336&Ano=2021,Não
PL   Nº 2336/2021 - DTQ. 4 - PT - EMENDA DE PLENÁRIO Nº 7,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2336&Ano=2021,Não
PL   Nº 5516/2019 - PROJETO DE LEI,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=5516&Ano=2019,Sim
PL   Nº 827/2020 - EMENDA DO SENADO FEDERAL,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=827&Ano=2020,Sim
REQ  Nº 1479/2021 - URGÊNCIA PARA APRECIAÇÃO DO PROJETO DE LEI 2058/2021,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1479&Ano=2021,Sim
MPV  Nº 1051/2021 - DTQ 2 - PT - EMENDA DE PLENÁRIO Nº 2,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1051&Ano=2021,---
"MPV  Nº 1051/2021 - DTQ 4 - PT - ART 19, PARA REJEIÇÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1051&Ano=2021,---
MPV  Nº 1051/2021 - DTQ 3 - PT - EMENDA DE COMISSÃO Nº 58,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1051&Ano=2021,Não
MPV  Nº 1051/2021 - DTQ 8 - REPUBLICANOS - VOTAÇÃO EM SEPARADO DO ART. 25,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=MPV&Numero=1051&Ano=2021,Sim
PL   Nº 1613/2021 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=1613&Ano=2021,Não
PL   Nº 1613/2021 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=1613&Ano=2021,Não
PL   Nº 1613/2021 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=1613&Ano=2021,Não
PL   Nº 1613/2021 - PROJETO DE LEI,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=1613&Ano=2021,Sim
REQ  Nº 1528/2021 - A NÃO REALIZAÇÃO DE SESSÕES PLENÁRIAS NOS DIAS 16 A 20 DE JULHO/2021,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1528&Ano=2021,Sim
PL   Nº 2633/2020 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2633&Ano=2020,Não
PL   Nº 2633/2020 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2633&Ano=2020,Não
PL   Nº 2633/2020 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2633&Ano=2020,Não
PL   Nº 2633/2020 - SUBEMENDA SUBSTITUTIVA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2633&Ano=2020,Sim
"PL   Nº 2633/2020 - DTQ 3 - PT - INCISO XII DO ART 2º DA LEI 11952/2009, PARA REJEIÇÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2633&Ano=2020,Sim
"PL   Nº 2633/2020 - DTQ 2 - PSOL - §5º DO ART 4º-A DA LEI 11952/2009, PARA SUPRESSÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2633&Ano=2020,Sim
PL   Nº 2633/2020 - DTQ 12 - PSL - EMENDA DE PLENÁRIO Nº 28,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2633&Ano=2020,Não
PL   Nº 2633/2020 - DTQ 13 - PSL - EMENDA DE PLENÁRIO Nº 6,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2633&Ano=2020,---
"PL   Nº 2633/2020 - DTQ 5 - PT - CAPUT DO ART. 13 DA LEI 11952/2009, COM VISTAS À REJEIÇÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2633&Ano=2020,Sim
PL   Nº 2633/2020 - DTQ 8 - PCdoB - EMENDA DE PLENÁRIO Nº 18,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2633&Ano=2020,Não
"PL   Nº 2633/2020 - DTQ 6 - PDT - §7º DO ART. 13 DA LEI 11952/2009, COM VISTAS À SUPRESSÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2633&Ano=2020,Sim
"PL   Nº 2633/2020 - DTQ 7 - PDT - §10 DO ART. 15 DA LEI 11952/2009, COM VISTAS À SUPRESSÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2633&Ano=2020,Sim
PL   Nº 2633/2020 - DTQ 9 - PSB - EMENDA DE PLENÁRIO Nº 14,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2633&Ano=2020,Não
"PL   Nº 2633/2020 - DTQ 4 - PT - § 2º DO ART 38 DA LEI 11952/2009, COM VISTAS À REJEIÇÃO",http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=2633&Ano=2020,---
REQ  Nº 1577/2021 - URGÊNCIA PARA APRECIAÇÃO DO PROJETO DE LEI 2337/2021,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=REQ&Numero=1577&Ano=2021,Sim
PL   Nº 591/2021 - REQUERIMENTO DE RETIRADA DE PAUTA,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=591&Ano=2021,Não
PL   Nº 591/2021 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO,http://www.camara.leg.br/sileg/Prop_Lista.asp?Sigla=PL&Numero=591&Ano=2021,Não
